4,17,5,0.150992719
4,51,7,0.941751063
4,61,4,0.482921187
4,25,1,0.375572052
4,40.64516129,11.61290323,0.702706372
2,22,1,0.119049162
4,35,5,0.763144544
4,34.83870968,4.35483871,0.841566418
2,21,4,0.204598855
6,14,8,0.984555329
4,59.66292135,3.033707865,0.944618076
4,51,5,0.218136979
4,21,5,0.680645546
4,34,1,0.707746612
2,16,4,0.404011144
6,21.47727273,5.113636364,0.398779202
4,66,1,0.853112895
4,28.58823529,2.117647059,0.404056523
4,56.25,3.75,0.122322345
4,13.33333333,3.333333333,0.821148279
2,12.27272727,1.363636364,0.400237942
4,37,1,0.432148704
4,60,6,0.436497125
6,29.65909091,6.136363636,0.728157348
6,18.26086957,9.130434783,0.379483995
6,11,1,0.470415366
2,46,3,0.413722019
4,42.15189873,2.278481013,0.268240214
4,39,2,0.020427587
4,27,5,0.996048477
2,30.44117647,6.617647059,0.737998513
2,41,6,0.202645776
1,22,1,0.788844046
4,50,3,0.78135576
2,34,9,0.265463198
1,19,1,0.021301482
2,46.8,10.8,0.305350463
6,40,2.5,0.085616024
1,20,2,0.761572205
2,32,5,0.920256117
4,49.18604651,2.093023256,0.437193637
2,47,4,0.965943062
2,75,2,0.372269715
2,17,2,0.397518398
2,40.5,9,0.407680779
4,25,5,0.553513103
2,57,4,0.960729971
4,65,8,0.621982958
2,51,4,0.120342724
2,20,3,0.227560404
6,24,1,0.508854476
6,27.27272727,5.454545455,0.313531403
4,47.36842105,9.473684211,0.624797008
2,55.90909091,1.363636364,0.64696125
2,37,10,0.236107858
4,48,6,0.133019074
4,27,8,0.158511638
2,28,5,0.210838111
2,56,7,0.366009094
2,32,8,0.573808891
4,17,4,0.091405025
6,9.6,1.2,0.423202934
6,27.85714286,5.357142857,0.824227895
4,22,4,0.761524658
4,40.78125,1.40625,0.58246807
6,14,4,0.207232624
1,12,1,0.01268423
2,43,1,0.719152139
6,28,3,0.57746479
2,38,4,0.935918222
4,60,7,0.131584598
4,38,5,0.925388529
4,13,2,0.935005953
4,59,11,0.154660067
4,29,1,0.053270945
6,11.51162791,5.23255814,0.500201659
6,18,3,0.547357044
4,86,4,0.435924053
2,61,8,0.485270041
4,36,14,0.618769332
4,19,6,0.619227303
4,31,4,0.616074008
4,15,4,0.635405588
4,23,7,0.600577857
4,33,7,0.842861637
4,36,2,0.251171188
4,51,5,0.704961905
4,60,8,0.511803139
6,24,2,0.757736609
4,16.875,6.75,0.407882257
2,16,9,0.943033756
4,23,3,0.84410525
2,12,6,0.314616629
4,30,5.714285714,0.628325892
2,47,3,0.061008293
2,14.65116279,8.372093023,0.264953215
2,34.875,3.375,0.472737495
1,26,1,0.979386601
2,8,4,0.962562995
6,22.5,2.647058824,0.063599909
4,20,10,0.732371957
6,26.29213483,7.078651685,0.712610119
4,21,7,0.294749373
2,20,9,0.893000518
2,38,2,0.707710116
2,37,3,0.024545929
2,30,3,0.880524455
6,18.65853659,5.487804878,0.279350574
2,15,11,0.094518068
6,7,3,0.941487583
2,33,2,0.815018644
4,46.62650602,3.253012048,0.944921965
2,19,5,0.521734468
4,47,7,0.903146717
2,40.13513514,3.648648649,0.07814894
4,49.28571429,3.214285714,0.499322756
2,56,5,0.250523535
2,35,6,0.582524985
4,24,1,0.289182461
6,18,1,0.412029082
4,26,2,0.020347954
6,12,2,0.611827296
4,90,3,0.424392414
4,14.14285714,1.285714286,0.776687258
2,38,6,0.007101466
4,21,3,0.416272961
2,42,3,0.120435011
4,61,6,0.385069988
6,12.85714286,2.571428571,0.32994575
6,12.27272727,8.181818182,0.264842187
4,18.94736842,4.736842105,0.303242754
6,22,4,0.354054876
2,24,2,0.159172202
4,20,1,0.205656023
4,64,8,0.158406298
2,28,10,0.129961092
2,38,3,0.454582375
1,17,1,0.111958185
4,22.22222222,3.333333333,0.73544494
2,41,5,0.913991711
2,31,5,0.207342766
2,34,5,0.467614979
6,16.07142857,19.28571429,0.604898975
4,22,5,0.892175531
4,46.8,10.8,0.765555014
6,18,5,0.617631247
4,57,4,0.63026896
6,28,4,0.190872474
4,63,3,0.869719621
6,11.25,2.5,0.977436951
4,55,3,0.3390361
4,66,8,0.876417494
6,48.85714286,7.714285714,0.689121656
2,360,90,0.286841222
4,24.54545455,8.181818182,0.440654409
4,50,10,0.339659544
2,21,2,0.89580768
6,30,3,0.01807519
2,40.17857143,3.214285714,0.995013375
6,5.696202532,4.556962025,0.291086702
2,79,2,0.62339265
6,43,4,0.37347066
4,13.76470588,1.058823529,0.5114198
4,12.27272727,8.181818182,0.009816789
6,12,6,0.224990417
4,48,9,0.818255371
4,26,7,0.968504684
4,71.05263158,14.21052632,0.174179338
4,28.48101266,1.139240506,0.862484562
6,5.294117647,7.058823529,0.72630065
2,26,4,0.47216017
2,23,3,0.027773644
2,17,7,0.773635351
6,31,8,0.431912328
4,16,7,0.091869256
2,40,1,0.133200135
2,19,6,0.168778281
2,19,4,0.402068815
2,36,6,0.964263668
4,63.6,4.8,0.053772447
4,30,8,0.962482862
6,18,6,0.917371812
6,13.5,6.75,0.186771039
4,20.11764706,5.294117647,0.073351404
4,64,6,0.667139511
4,28,1,0.969438157
4,20,10,0.388657501
4,31.5,9,0.383536447
2,19,1,0.552289859
6,18,11,0.198588868
2,44,8,0.004202776
4,36.62790698,12.55813953,0.322116057
2,58,6,0.50686317
6,23,4,0.694842979
2,23,4,0.055187858
6,20,2.5,0.145774895
2,13,2,0.786802775
2,30.48387097,8.709677419,0.340226161
1,11,1,0.537349531
4,44,8,0.456376738
4,43,8,0.513040843
2,23,4,0.680311072
4,40.5,7.875,0.651436665
6,24.86842105,3.552631579,0.390396096
2,137,5,0.505233938
4,30,2,0.396302678
4,42,9,0.405681676
4,21.06382979,15.31914894,0.712734241
4,47.72727273,4.090909091,0.572419961
2,21,4,0.040232042
6,13.94366197,5.070422535,0.138270402
4,31.11111111,5.555555556,0.420065952
6,30,7,0.602992207
4,20.57142857,1.285714286,0.598849699
4,37,7,0.48651723
4,20,10,0.459526784
2,23,3,0.293576347
4,28.125,5.625,0.17137933
4,28.88888889,5.555555556,0.387323407
6,22.5,11.25,0.882075584
4,25.24390244,5.487804878,0.286952362
2,90,15,0.411475063
4,43.97727273,2.045454545,0.850668112
4,27.69230769,6.923076923,0.711159712
2,26,2,0.562560065
4,64.8,3.6,0.672006381
2,21,1,0.995482624
2,34,3,0.65778832
4,90,6,0.399080275
4,35,4,0.195942444
4,44,8,0.670256412
6,17,2,0.878609673
2,32,4,0.591693261
4,49,3,0.386160617
2,27,3,0.395670373
2,53,7,0.881764186
2,16,5,0.985798052
2,67,8,0.169780005
2,30,5,0.457366329
6,14.48275862,2.068965517,0.701354861
6,24.54545455,8.181818182,0.494218746
2,27,3,0.754034665
4,41.70731707,9.87804878,0.312453492
4,83,3,0.292185142
2,13,2,0.274513456
4,57.85714286,6.428571429,0.878694111
2,30,4,0.219961068
4,67.82608696,2.608695652,0.086543698
4,33,7,0.540018422
2,38,3,0.123271559
4,41,10,0.886349714
2,25.47169811,10.18867925,0.195928186
4,46.75324675,5.844155844,0.137052212
2,28,5,0.125728902
6,37.24137931,3.103448276,0.864236239
6,48,3,0.76520021
6,25.52238806,8.059701493,0.301975525
4,30,8,0.306533173
2,15.18072289,3.253012048,0.930336714
2,60,3,0.127586566
2,33.33333333,10,0.563766829
4,51,1,0.41477911
2,13.84615385,4.615384615,0.189200193
1,18,1,0.864883567
6,20.28169014,16.47887324,0.264134277
6,10.94594595,8.513513514,0.980468988
4,22.5,5.294117647,0.844784337
6,13,2,0.443734132
4,39.51219512,2.195121951,0.967774667
4,82,6,0.938028759
2,30,3,0.220174514
4,22.0754717,1.698113208,0.206103046
2,32.05479452,1.232876712,0.670675189
4,16.36363636,4.090909091,0.622476934
6,75.78947368,4.736842105,0.207049542
2,42,1,0.436305476
2,16,4,0.602738805
2,31,5,0.22659677
4,83,3,0.38853911
4,35,3,0.885976634
6,14.4,10.8,0.61110009
2,19,4,0.388104729
2,34,4,0.985280614
2,31,5,0.842108216
4,36.25,8.75,0.905305334
4,21,1,0.150686645
6,19.36708861,2.278481013,0.894060215
4,37.05882353,3.176470588,0.132828095
2,29,2,0.307495683
4,62,9,0.183169319
4,46,4,0.220133948
2,40,5,0.483061466
2,29,3,0.396052077
2,44,2,0.045708292
4,54,2,0.760156064
4,18,1,0.576346563
4,54,3,0.053584149
4,43.04347826,3.913043478,0.092167422
4,58.44155844,9.350649351,0.710982754
2,24,3,0.052604331
4,47,9,0.194292826
4,25.35211268,5.070422535,0.695185361
4,35.45454545,2.727272727,0.713027611
2,19,9,0.611743661
4,15,2,0.914352448
6,19.51807229,7.590361446,0.707228618
2,21,3,0.34879583
6,10.8,3.6,0.783599488
2,26,2,0.709851136
4,53.18181818,4.090909091,0.335412547
4,8.888888889,3.333333333,0.896143626
4,63,6,0.101958812
4,27.14285714,5.714285714,0.889835327
2,18,4,0.694398631
6,60,10,0.850705354
4,69,8,0.559577571
4,45,2,0.091189904
6,20,7,0.539289587
2,19,2,0.181033739
2,47.04545455,3.068181818,0.518176914
4,65.45454545,16.36363636,0.431210724
4,17.19101124,5.056179775,0.073757636
2,25,5,0.932426666
2,39,7,0.469978233
2,27,2,0.557300098
4,34.61538462,13.84615385,0.992378005
1,15,1,0.214418498
6,15,3,0.794932516
4,65,1,0.716345003
2,27.10843373,3.253012048,0.136806714
4,31.82926829,4.390243902,0.290217215
1,8,1,0.651670297
4,24.26966292,4.04494382,0.334451487
4,21,4,0.386212531
4,50,4,0.804962224
4,55,4,0.437157729
4,26,3,0.76397687
4,51.81818182,10.90909091,0.097471442
4,20.57142857,10.28571429,0.18268273
4,47,4,0.974053319
2,28,6,0.554080123
2,17,5,0.443453858
2,42,5,0.76026749
4,35,4,0.343460214
4,54,4,0.986429581
4,47,9,0.496173132
4,68.82352941,5.294117647,0.685640738
6,13,4,0.682476715
6,22.5,4.5,0.733866025
4,26,4,0.134613854
4,55.77464789,6.338028169,0.457634416
4,46.70886076,2.278481013,0.293764627
4,17,4,0.89757677
4,51,2,0.002916788
4,58.02631579,7.105263158,0.880318625
2,16,8,0.780941906
6,16,3,0.391952268
2,80.52631579,1.184210526,0.885517857
4,57.46987952,4.337349398,0.162256495
4,35,2,0.49607498
4,50,10,0.693348408
4,25,3,0.338534931
6,18.2278481,1.139240506,0.871292206
6,46,2,0.074366949
2,20,2,0.98277058
4,43,10,0.647631853
4,30,9,0.992318378
2,16,5,0.180534378
2,59,3,0.553752411
2,14,8,0.086401379
4,34,4,0.161691176
4,22,1,0.783539094
4,70,6.25,0.266183923
2,18,4,0.092723715
4,56.76923077,16.61538462,0.613277336
6,15.21126761,1.267605634,0.431835599
4,31,2,0.645398549
1,24,1,0.143370697
2,6,4,0.670222497
6,16,11,0.382079879
4,8.571428571,8.571428571,0.401551927
4,58,7,0.701565496
6,4.556962025,2.278481013,0.303353546
2,16,3,0.3330036
4,59,8,0.950087267
4,24,3,0.795000754
4,38,8,0.301694446
6,13,9,0.77447053
2,25.28089888,4.04494382,0.4113537
2,42,12,0.320316043
2,29,9,0.560200314
2,42,8,0.565541441
4,24.54545455,6.545454545,0.91941245
4,31,5,0.716920092
6,23,2,0.192636542
4,35,8,0.822752149
6,7,2,0.120796306
2,19,3,0.967276476
6,34.94117647,1.058823529,0.684526288
4,37,3,0.645155896
2,76,6,0.15043691
2,15,2,0.83993688
4,60,30,0.466929161
2,40,5,0.119815923
2,11,2,0.69453626
4,42,5,0.617179201
4,30,9,0.977059067
2,18,9,0.377961824
6,24.23076923,5.769230769,0.998645609
2,40,6,0.800146438
2,29.57142857,7.714285714,0.327872125
4,52.5,7.5,0.622510879
2,39,2,0.23937328
4,55.38461538,6.923076923,0.567352354
6,27,18,0.879523296
4,15,7,0.470024501
4,47,8,0.919232458
4,31.30434783,3.913043478,0.574376718
4,63,5,0.1408526
6,15,5,0.94403516
4,45,5,0.632445273
4,39,1,0.622787324
2,30,3,0.599250288
4,35,3,0.195212978
4,34,2,0.170739337
4,32,6,0.915042954
6,16.8,2.4,0.284058714
2,39.375,16.875,0.591686436
2,32,3,0.521928304
2,10,2,0.755564797
4,43,7,0.221245145
4,49,6,0.54759723
4,69,3,0.314084355
2,42,8,0.584567211
4,42,4,0.531492529
6,15,7,0.825104002
2,15,1,0.140569213
2,55.65789474,5.921052632,0.639503552
4,28,7,0.97694583
6,17,6,0.384660032
4,18.80597015,4.029850746,0.021323883
2,11,2,0.694213497
2,38,3,0.173730999
4,35,3,0.766984326
4,140.4,3.6,0.568163095
2,17,4,0.249195345
2,25,6,0.456061994
4,43,2,0.39010963
2,13.76470588,1.058823529,0.39133863
2,22,3,0.59001271
2,27.93103448,5.172413793,0.095023317
6,19,2,0.113224459
2,32,2,0.388791032
4,52.2972973,6.081081081,0.671754301
4,67,5,0.843259934
4,43.84615385,2.307692308,0.992510735
2,30,2,0.980571227
2,49,2,0.703091008
4,39,9,0.360456667
4,69,2,0.961010035
6,14.79452055,2.465753425,0.845615053
2,22,2,0.64497706
6,20,11,0.424712565
2,41,6,0.561377455
4,19,6,0.440691735
4,38,10,0.427900573
6,14.14285714,3.857142857,0.00156485
2,40,6,0.819445843
2,30,7,0.990450711
4,36,5,0.117829719
4,24,10,0.246757171
4,37.125,5.625,0.872172666
4,27,3,0.1622272
2,50,4,0.355032652
2,20,5,0.823892543
4,19.45945946,2.432432432,0.531204293
4,30,4,0.939866831
4,47,3,0.092539759
4,23,4,0.814903436
2,27.93103448,1.551724138,0.648879304
4,36,18,0.997577305
4,18,3,0.467662667
6,28,7,0.431726954
2,18,4,0.582240326
2,50,3,0.921389737
4,49,7,0.37279378
4,28.84615385,4.615384615,0.82753741
4,33.33333333,6.666666667,0.621571103
6,51,10,0.809803351
6,12,2,0.496916941
4,24,8,0.291984461
6,13.29545455,1.022727273,0.10830667
2,31,3,0.238125945
4,56,1,0.47876067
2,30.73170732,5.487804878,0.506753077
4,31,1,0.827779447
4,33,3,0.868926475
4,25.71428571,5.142857143,0.489580003
4,37.17391304,3.913043478,0.937595424
4,20,11,0.79459546
6,38.57142857,12.85714286,0.720575886
4,60,5.555555556,0.690488108
4,34,3,0.885520205
4,27,3,0.868495191
2,31,6,0.181869263
2,31,4,0.949452876
4,56,4,0.472741783
4,36,5,0.500216327
4,17.02702703,2.432432432,0.185273175
6,20,5,0.05594933
6,22.5,2.647058824,0.125978361
2,57,3,0.61447059
4,22,9,0.859298357
4,32.4,7.2,0.507579964
4,11.73913043,3.913043478,0.9243332
6,63,2,0.323225985
6,21.23595506,7.078651685,0.27125503
2,10,1,0.361177629
6,56,7,0.288654109
4,19,7,0.576880215
2,65,5,0.472212862
4,5,4,0.899814913
6,39,6,0.070897076
4,44,4,0.74505781
4,51,6,0.042693794
6,22.5,2.25,0.157187645
2,30,4,0.387314745
2,45,1,0.855140556
4,21,3,0.811714881
2,69,7,0.606177147
6,18.65853659,3.292682927,0.150992558
4,40,1.111111111,0.596546409
4,24,4,0.205291008
4,18.62068966,15.51724138,0.709058799
4,43.875,4.5,0.044718916
4,49.2,1.2,0.029256229
6,25,7,0.033333837
4,58,4,0.332982568
2,50,2,0.290813104
2,16,4,0.726420043
2,33.21428571,6.428571429,0.175454558
2,21,4,0.73794947
2,9,3,0.333602367
6,9.418604651,2.093023256,0.374168948
4,27,5,0.568808651
4,63,5,0.424505717
2,12,5,0.995138217
4,27,11,0.963949144
4,64.28571429,8.571428571,0.661113672
4,32,7,0.891534139
6,22.24719101,1.011235955,0.504444635
4,36,7.2,0.172804623
4,18.26086957,2.608695652,0.502075153
4,71,5,0.758561506
2,34,6,0.063984184
4,68.93617021,3.829787234,0.714312614
6,43,11,0.893819337
2,34,6,0.671359706
2,44,2,0.640263997
4,40,7,0.343417514
4,55,3,0.358660179
4,34,3,0.556440047
6,19,2,0.711923914
6,23,10,0.413607892
4,82.5,3.75,0.118744747
6,15,7.5,0.734817297
4,33,8,0.921399424
2,54,4,0.245324666
6,11.25,22.5,0.813447293
4,70.61538462,8.307692308,0.588762963
1,8,1,0.822268123
6,17,6,0.0720251
2,56.03773585,1.698113208,0.322399018
6,24,8,0.803550319
6,20,2,0.510875545
2,19,3,0.49629371
4,40,3,0.942197638
2,21,3,0.859000947
2,18,5,0.788661588
4,23,3,0.430154111
4,17.41935484,2.903225806,0.28360987
2,19,5,0.624193922
4,25.89041096,6.164383562,0.432930209
6,114.2307692,3.461538462,0.890698634
4,41,5,0.728303745
4,34,4,0.000560695
2,28,3,0.331087566
2,44,3,0.783735873
4,38.42696629,4.04494382,0.054329497
6,8.181818182,5.454545455,0.922329093
4,55.55555556,6.666666667,0.99849465
4,44,4,0.944056067
4,43.48314607,1.011235955,0.453209492
4,27,5,0.997374164
4,99,3,0.034085643
4,47.14285714,8.571428571,0.190206391
2,12,5,0.965092255
2,36,8,0.550978134
6,30,30,0.069940328
2,33,4,0.124658294
2,50,6,0.005780987
4,16,9,0.075612268
6,29.22077922,4.675324675,0.398827483
4,55.86206897,4.137931034,0.974890655
4,31,2,0.099680336
4,39,4,0.135817187
2,36,2,0.304183197
4,18.65853659,5.487804878,0.863442477
2,22,4,0.571914811
4,71,9,0.827360011
6,21.42857143,8.571428571,0.735348308
2,35,6,0.994449605
2,37,5,0.145745592
2,30,4,0.722691656
2,36,3.6,0.825068303
2,9,7,0.776515176
2,38,2,0.396579069
4,22.5,22.5,0.199563648
4,40,5,0.63535544
6,10,3,0.441739624
2,25,3,0.928183947
6,24.54545455,4.090909091,0.382288688
6,21,2,0.121553659
4,31.55844156,1.168831169,0.832416608
4,20.45454545,3.068181818,0.165383465
2,9,6,0.575453643
6,18,4.5,0.76278808
4,36.71052632,5.921052632,0.312965273
4,90,16.36363636,0.303910871
2,36,3,0.167833541
2,52,4,0.078570402
6,31.97368421,4.736842105,0.897961187
2,57,5,0.365369313
2,35.12195122,1.097560976,0.766866316
4,59,4,0.912316739
2,4.090909091,8.181818182,0.813673863
2,15,5,0.821036277
4,60,1,0.140788542
2,33.75,2.25,0.251207743
2,16,11,0.490806796
4,27,6,0.557161667
4,40,7,0.124373503
2,48.375,7.875,0.877657755
6,22.8,6,0.148186761
2,29,3,0.421650201
6,33,7,0.565673885
2,8,4,0.367753083
4,44,5,0.522612828
2,20,6,0.396070467
2,31,4,0.073519419
4,59,6,0.75893684
4,19.5,3,0.007934857
4,30,8,0.772454742
4,34.02439024,5.487804878,0.259411584
4,55.86206897,4.655172414,0.235794825
4,17.14285714,1.071428571,0.896244097
4,32.72727273,5.454545455,0.803335445
4,15,15,0.383386182
4,23,7,0.535063992
4,48.46153846,6.923076923,0.576864108
4,39,2,0.746213235
2,29,11,0.870560784
2,31,9,0.333334406
4,50,2,0.998967897
4,12.375,3.375,0.893634542
2,18,1,0.262199202
2,18,7,0.522910816
2,32.4,7.2,0.221498895
6,16.875,5.625,0.224914738
2,14,2,0.589102308
4,69.7752809,3.033707865,0.882414412
6,29,6,0.038397727
4,34,8,0.548239604
6,24,15,0.217967682
6,23,2,0.421530008
2,13,3,0.412608988
6,28,13,0.803795952
4,22,2,0.726984373
6,17,8,0.532287082
4,55.125,6.75,0.45590809
2,65,7,0.454932594
6,20,1,0.929206633
2,41,9,0.179186978
6,105.8823529,10.58823529,0.628023701
4,56,3,0.3848197
4,36,5,0.058953233
2,35,4,0.898679555
2,26,3,0.200339257
6,25,3,0.549589303
6,47.36842105,4.736842105,0.861810443
4,49,10,0.794291636
4,13.60465116,3.139534884,0.559639528
6,25.71428571,10.28571429,0.408359695
4,47.36842105,9.473684211,0.243732953
2,42,10,0.729047582
4,6.428571429,3.214285714,0.808879917
6,30,4.285714286,0.783521654
2,32,2,0.348250963
4,54.64285714,12.85714286,0.370316901
2,31,5,0.300282782
1,25,1,0.751989998
4,35.15625,1.40625,0.617724291
6,12,2,0.38622217
2,62,3,0.059534215
4,23,3,0.426177112
2,22,2,0.747365687
4,31,9,0.866701804
4,31,7,0.870917716
6,28.42105263,1.578947368,0.531932018
1,13,1,0.162805457
6,24.23076923,6.923076923,0.086155708
2,43.95348837,5.23255814,0.745631024
4,22,6,0.482109238
2,30,3,0.875910559
2,51,4,0.692411867
4,25.55555556,3.333333333,0.528550832
4,28.98305085,3.050847458,0.626714629
4,63.10344828,2.068965517,0.16213265
2,64,2,0.273058905
4,38.57142857,4.285714286,0.594634804
2,16,3,0.696418738
4,106.875,11.25,0.131628974
4,32,3,0.738329682
4,41,9,0.033427742
2,11,3,0.470275474
2,64,4,0.958013457
4,22,4,0.891459984
2,51,2,0.361628307
4,32,4,0.24800916
4,60.69767442,3.139534884,0.332594184
4,30,6,0.708603517
4,24,2,0.758412346
4,44,2,0.469408177
6,22,3,0.441946649
4,52,1,0.389050352
6,12.20338983,3.050847458,0.023932196
2,21,3,0.37987015
2,39,10,0.593002972
6,7.941176471,1.323529412,0.258453826
2,37,6,0.473408646
2,27,7,0.495100778
2,10,4,0.790657929
6,20.37735849,10.18867925,0.05120436
2,54,9,0.197413242
6,19,4,0.556943331
2,17,5,0.410113347
6,32,4,0.373019128
4,63,6,0.515649039
2,32,1,0.737919948
2,14,4,0.854991358
2,7.297297297,4.864864865,0.511217196
2,40,4,0.84361923
6,19,4,0.732146374
4,27,10,0.805521635
4,50,6,0.039012082
2,56,7,0.871257895
4,29,8,0.327646237
4,54,6,0.437362037
6,30,5,0.471672389
2,12,5,0.121490326
4,44.30769231,4.153846154,0.323162632
4,57.55813953,6.279069767,0.474468559
2,16.875,5.625,0.311558671
2,36,9,0.364423331
2,49,4,0.529250416
2,64,4,0.997810021
2,22,2,0.228384688
2,21.72413793,4.655172414,0.370290499
4,36,6,0.176918473
2,27,4,0.735419723
6,22,1,0.137480414
4,17.08860759,3.417721519,0.864288584
2,24,7,0.287707233
2,10,5,0.700356055
4,58,9,0.911549042
2,52,4,0.554551537
2,22,7,0.436488797
2,25,6,0.08346081
4,11.02040816,3.673469388,0.245678658
2,19,3,0.302003373
2,84,4,0.660151223
4,62,5,0.695681309
2,31,7,0.340040972
4,93.6,7.2,0.898719428
4,68,3,0.869175685
2,13,7,0.323406771
4,36,6,0.179987911
2,12,1,0.643497453
4,37,7,0.834793389
4,44,3,0.624936185
2,64,2,0.526096038
4,42,4,0.165476471
2,11,4,0.322007165
6,17.74647887,16.47887324,0.370691242
4,81.81818182,8.181818182,0.408316361
4,63.24324324,7.297297297,0.497043198
4,19,5,0.207514039
2,26,8,0.248068114
2,31,7,0.096497859
2,13,8,0.347331068
1,12,1,0.070897699
6,24.82758621,3.103448276,0.993945426
2,17,3,0.22004304
2,25.38461538,6.923076923,0.349371477
4,24.14634146,4.390243902,0.554455233
4,17.19101124,8.08988764,0.78924358
2,18,9,0.441521153
2,22,10,0.993656092
6,26,3,0.310189688
4,58.69565217,1.956521739,0.592924868
1,15,2,0.041846938
6,16.71428571,6.428571429,0.579896652
4,26,2,0.549592337
2,14,6,0.834798592
2,36,5,0.256199846
4,32,6,0.478531921
4,26,4,0.239114145
4,43.15068493,4.931506849,0.025381438
4,67.5,11.25,0.222568332
6,24.54545455,5.454545455,0.458148909
2,14,4,0.619121814
2,48,8,0.058003165
4,20.17241379,4.655172414,0.810186284
6,26,10,0.776419249
2,17,6,0.789657856
2,23,4,0.918838237
4,31.2,2.4,0.814974941
6,23,5,0.239301272
6,26.08695652,3.913043478,0.721790558
6,9,2,0.176234751
1,29,1,0.899129424
4,48.06818182,1.022727273,0.090526993
6,18,8,0.898604713
1,11,1,0.668154341
4,66,5,0.156257434
4,60,2,0.534065758
2,24,12,0.263415586
2,32,4,0.02841482
6,44,4,0.221798059
6,21.6,14.4,0.270509773
2,47,2,0.176549509
6,10,1,0.413648833
4,19.21348315,8.08988764,0.533961202
2,43,9,0.772813288
4,26,4,0.564627107
6,11,3,0.029337253
2,58,9,0.79294916
4,86,3,0.310247866
2,21,4,0.358891153
4,13,5,0.346467232
2,28,3,0.817111661
4,25,5,0.939638477
4,23,8,0.827394177
2,60,10,0.242809389
4,36,7,0.909340827
2,72,3,0.218697448
6,13,3,0.651430263
2,12,8,0.839835009
4,41,9,0.455850685
2,12,3,0.68979401
4,56,3,0.892850819
2,32,2,0.824370594
6,18,2.25,0.045992754
6,12,4,0.243091059
1,19,1,0.937828628
4,42.09677419,2.903225806,0.148179395
6,10,6,0.047925507
2,55,3,0.846254184
4,17,6,0.317498596
2,31.5,9,0.643251291
4,68.22580645,2.903225806,0.86270414
6,21,5,0.335280268
6,45,7.5,0.432793574
2,18,8,0.831642413
6,37.59493671,7.974683544,0.114434423
4,35,4,0.702332346
2,31,3,0.710805484
2,26,7,0.325441777
4,29.03225806,2.903225806,0.080138719
2,23,9,0.718794469
2,40,3,0.390361142
2,40,15,0.982753875
2,26,6,0.848024786
2,38,3,0.93232785
6,10.65789474,1.184210526,0.309722348
4,26.47058824,2.117647059,0.433470661
4,80.35714286,9.642857143,0.456201282
2,41,5,0.679746699
4,24,6,0.269604786
4,19.61538462,9.230769231,0.946012625
4,26,4,0.08226812
2,26,8,0.382988869
2,26,7,0.156314168
4,36,2,0.769917964
2,11,5,0.410148335
4,66,9,0.533871541
4,51,4,0.417637671
6,25,10,0.631199992
2,35,2,0.889911304
2,24,4,0.228405329
4,25,10,0.590882968
2,20,4,0.339802053
4,18.20224719,4.04494382,0.26974363
2,26,5,0.027693568
2,32,4,0.21800993
4,51,1,0.91800379
6,12.85714286,4.285714286,0.96243055
6,13.84615385,3.461538462,0.275560199
6,15,3,0.424844964
6,14,2,0.22064387
