4,53,24,51,15,36,16,4,27,20,47,88,9,6,0,37,4,14,1
4,31,11,31,14,17,6,8,17,6,28,56,9,2,1,8,10,11,0
4,52,14,50,26,24,12,9,27,14,48,86,9,3,2,20,5,14,0
4,43,20,43,17,26,10,9,16,18,38,84,11,7,2,20,9,16,0
4,59,24,58,32,26,13,13,31,14,52,102,9,11,4,29,14,17,0
4,60,24,54,30,24,24,12,42,0,48,108,42,0,0,24,12,6,0
4,29,11,27,12,15,5,5,11,11,23,50,5,7,0,16,4,8,1
4,49,27,45,27,18,17,8,26,11,41,84,6,6,1,23,11,16,0
4,22.5,19.28571429,22.5,12.85714286,9.642857143,19.28571429,9.642857143,9.642857143,3.214285714,22.5,67.5,6.428571429,19.28571429,9.642857143,19.28571429,0,6.428571429,0
4,48,15,45,27,18,7,13,21,11,41,76,2,4,1,24,14,13,0
4,32,13,31,18,13,5,9,14,8,25,54,4,2,1,15,8,12,0
4,65.2173913,15.65217391,63.91304348,28.69565217,35.2173913,9.130434783,6.52173913,39.13043478,18.26086957,50.86956522,92.60869565,2.608695652,2.608695652,0,16.95652174,10.43478261,19.56521739,0
4,5,0,5,5,0,0,0,5,0,5,15,0,10,5,5,0,5,0
4,36.66666667,10,33.33333333,3.333333333,30,6.666666667,3.333333333,10,20,30,50,3.333333333,0,0,13.33333333,10,23.33333333,3.333333333
4,48,0,48,12,36,0,6,24,18,42,66,0,6,0,18,18,24,6
4,57.85714286,12.85714286,45,6.428571429,38.57142857,12.85714286,0,12.85714286,32.14285714,45,102.8571429,12.85714286,6.428571429,0,6.428571429,19.28571429,77.14285714,12.85714286
4,32.4,8.4,31.2,3.6,27.6,3.6,2.4,10.8,18,31.2,61.2,4.8,7.2,2.4,8.4,3.6,28.8,9.6
4,26.47058824,4.235294118,26.47058824,6.352941176,20.11764706,3.176470588,1.058823529,11.64705882,13.76470588,23.29411765,44.47058824,2.117647059,7.411764706,3.176470588,5.294117647,6.352941176,25.41176471,3.176470588
4,42,10,42,13,29,8,4,22,16,40,69,2,8,1,9,13,35,4
4,30,12,24,0,24,6,0,12,12,24,42,0,0,0,6,6,36,0
4,27,0,27,9,18,0,0,18,9,27,45,9,9,0,9,0,27,18
4,38,14,38,2,36,6,0,12,26,34,84,2,10,0,12,8,40,8
4,39.74025974,4.675324675,36.23376623,10.51948052,25.71428571,3.506493506,3.506493506,15.19480519,17.53246753,36.23376623,60.77922078,2.337662338,4.675324675,3.506493506,11.68831169,8.181818182,18.7012987,4.675324675
4,0,90,0,0,0,90,0,0,0,0,90,0,0,0,90,0,0,0
4,25.71428571,6.428571429,19.28571429,6.428571429,12.85714286,0,3.214285714,3.214285714,12.85714286,19.28571429,45,12.85714286,3.214285714,0,3.214285714,6.428571429,28.92857143,3.214285714
4,90,15,75,15,60,0,15,15,45,45,120,0,0,0,15,0,105,15
4,38,16,38,6,32,10,0,15,23,36,72,4,5,0,16,7,43,4
4,64.64788732,12.67605634,63.38028169,19.01408451,44.36619718,7.605633803,6.338028169,27.88732394,29.15492958,55.77464789,88.73239437,1.267605634,1.267605634,0,13.94366197,27.88732394,48.16901408,2.535211268
4,96.42857143,12.85714286,96.42857143,0,96.42857143,12.85714286,0,45,51.42857143,96.42857143,141.4285714,0,6.428571429,6.428571429,19.28571429,12.85714286,90,25.71428571
4,43.33333333,3.333333333,43.33333333,13.33333333,30,0,3.333333333,26.66666667,13.33333333,40,66.66666667,0,10,3.333333333,10,6.666666667,20,6.666666667
4,36.4556962,6.835443038,35.3164557,10.25316456,25.06329114,3.417721519,3.417721519,14.81012658,17.08860759,34.17721519,55.82278481,2.278481013,9.113924051,5.696202532,7.974683544,11.39240506,33.03797468,4.556962025
4,24.54545455,8.181818182,24.54545455,8.181818182,16.36363636,8.181818182,0,16.36363636,8.181818182,24.54545455,49.09090909,0,0,0,12.27272727,8.181818182,12.27272727,0
4,27.30337079,10.11235955,27.30337079,10.11235955,17.19101124,4.04494382,3.033707865,14.15730337,10.11235955,26.29213483,51.57303371,4.04494382,5.056179775,0,9.101123596,9.101123596,29.3258427,4.04494382
4,43.44827586,12.4137931,40.34482759,9.310344828,31.03448276,3.103448276,3.103448276,21.72413793,15.51724138,40.34482759,77.5862069,9.310344828,6.206896552,3.103448276,9.310344828,12.4137931,37.24137931,9.310344828
4,36,7,36,10,26,2,2,18,16,35,52,0,2,0,9,12,22,5
4,52,10,51,20,31,6,7,27,17,50,72,3,3,0,14,15,30,7
4,81.42857143,8.571428571,81.42857143,30,51.42857143,4.285714286,12.85714286,30,38.57142857,77.14285714,98.57142857,0,0,0,8.571428571,12.85714286,42.85714286,17.14285714
4,110,10,110,40,70,10,0,40,70,110,120,0,0,0,50,30,70,10
6,21,7,21,3,18,7,0,9,12,19,41,5,6,4,9,7,20,7
6,39,7,39,6,33,7,1,19,19,38,61,4,5,2,5,18,38,6
6,26.25,8.75,26.25,10,16.25,6.25,2.5,12.5,11.25,26.25,47.5,2.5,8.75,1.25,6.25,13.75,20,1.25
6,26,5,26,5,21,5,2,10,14,24,47,3,10,4,3,9,24,8
6,18,13,18,4,14,10,0,8,10,17,51,5,10,4,7,9,36,10
6,11.53846154,5.769230769,11.53846154,1.153846154,10.38461538,5.769230769,0,6.923076923,4.615384615,11.53846154,26.53846154,1.153846154,2.307692308,2.307692308,1.153846154,5.769230769,12.69230769,0
6,30,5,30,5,25,5,2,15,13,28,48,7,9,4,5,12,24,4
6,28,8,28,2,26,6,0,8,20,27,48,2,8,3,9,13,34,5
6,32,13,32,10,22,12,0,22,10,30,65,7,9,4,9,11,20,2
6,38,10,38,6,32,7,0,18,20,35,59,1,7,0,8,15,32,8
6,22,6,22,3,19,4,0,12,10,22,47,5,13,5,2,13,32,7
6,29,7,28,3,25,6,2,14,12,27,54,9,7,5,5,10,32,7
6,35,7,35,15,20,4,4,20,11,33,63,9,12,3,6,14,27,6
6,30,6,30,7,23,5,2,17,11,30,65,4,12,2,6,11,36,11
6,28.96551724,6.206896552,28.96551724,5.172413793,23.79310345,5.172413793,2.068965517,14.48275862,12.4137931,28.96551724,50.68965517,5.172413793,7.24137931,0,6.206896552,12.4137931,34.13793103,11.37931034
6,20,5,20,4,16,5,3,11,6,20,43,8,9,2,6,4,12,5
6,16,2,16,10,6,2,4,8,4,16,32,0,10,2,6,6,12,4
6,35,10,35,2,33,10,0,11,24,33,57,2,6,5,7,13,38,10
6,27,10,27,9,18,8,2,16,9,27,55,5,8,3,4,11,26,7
6,16.94117647,7.411764706,16.94117647,4.235294118,12.70588235,7.411764706,1.058823529,10.58823529,5.294117647,16.94117647,38.11764706,8.470588235,7.411764706,3.176470588,5.294117647,4.235294118,11.64705882,5.294117647
6,22,13,21,1,20,12,0,9,12,21,54,9,12,4,12,7,28,9
6,48,5,48,10,38,4,2,25,21,45,79,3,15,6,9,13,42,8
6,65,8,64,19,45,7,4,42,18,63,87,5,7,4,15,29,39,6
6,33,4,33,5,28,2,0,19,14,33,63,5,13,8,3,17,35,6
6,22,8,22,7,15,5,2,14,6,18,45,2,5,0,6,4,19,6
6,39,6,39,15,24,6,1,25,13,38,63,3,9,5,9,19,30,9
6,14,7,14,4,10,4,1,10,3,14,47,3,11,6,2,8,31,9
6,20.2247191,11.12359551,20.2247191,4.04494382,16.17977528,10.11235955,1.011235955,12.13483146,7.078651685,20.2247191,44.49438202,3.033707865,5.056179775,3.033707865,6.06741573,11.12359551,22.24719101,6.06741573
6,21,5,21,4,17,4,0,14,7,19,35,0,5,3,7,9,13,3
6,27.81818182,6.545454545,27.81818182,16.36363636,11.45454545,6.545454545,3.272727273,14.72727273,9.818181818,27.81818182,47.45454545,3.272727273,4.909090909,3.272727273,1.636363636,14.72727273,18,0
6,23,5,23,3,20,5,0,11,12,22,47,4,14,4,1,11,29,7
6,26.20253165,7.974683544,26.20253165,7.974683544,18.2278481,7.974683544,0,11.39240506,14.81012658,25.06329114,41.01265823,3.417721519,3.417721519,1.139240506,2.278481013,18.2278481,23.92405063,7.974683544
6,58,4,57,14,43,3,2,28,27,55,86,6,10,2,6,22,46,12
6,14.21052632,23.68421053,14.21052632,9.473684211,4.736842105,18.94736842,0,9.473684211,4.736842105,14.21052632,52.10526316,14.21052632,4.736842105,0,9.473684211,0,33.15789474,4.736842105
6,6,16,6,2,4,11,0,2,4,6,31,5,11,1,10,1,19,3
6,18.8372093,8.372093023,17.79069767,5.23255814,12.55813953,4.186046512,0,10.46511628,7.325581395,17.79069767,45,5.23255814,8.372093023,2.093023256,1.046511628,8.372093023,28.25581395,4.186046512
6,19,8,18,3,15,5,1,7,10,18,40,7,12,1,9,6,19,3
6,12,6,12,0,12,2,0,5,7,11,24,1,8,0,3,3,12,1
6,14,11,14,4,10,7,0,8,6,14,35,7,2,0,6,5,18,4
6,21,12,19,4,15,6,3,7,9,18,48,5,7,1,9,11,29,5
6,26,7,24,7,17,2,1,14,9,24,45,8,7,2,4,11,20,3
6,13,5,12,2,10,1,0,5,7,11,28,1,7,0,4,4,16,2
6,20,7,20,4,16,1,3,4,13,16,39,9,8,1,5,4,21,2
6,18,9,18,1,17,7,0,12,6,18,36,3,6,2,4,10,22,1
6,24,8,22,5,17,4,2,13,7,19,45,8,10,2,4,11,28,7
6,30,9,29,12,17,5,3,17,9,28,50,3,4,2,5,14,25,4
6,19,10,19,3,16,8,1,10,8,17,36,2,4,0,6,4,19,2
6,18,8,16,4,12,2,2,12,2,16,40,4,4,0,4,12,26,8
6,18.75,7.5,18.75,3.75,15,7.5,0,9.375,9.375,18.75,39.375,7.5,7.5,0,11.25,3.75,24.375,5.625
6,25,7,24,8,16,7,1,20,3,22,40,4,3,1,9,7,13,1
6,10,9,10,4,6,6,1,6,3,10,32,3,6,1,6,4,13,3
6,18,6,17,7,10,3,3,7,7,17,41,4,11,4,2,11,19,0
6,16,5,15,2,13,3,0,7,8,15,34,3,8,2,2,8,21,3
6,23,10,23,6,17,8,0,14,9,23,46,8,11,0,8,15,21,1
6,13,8,12,3,9,6,0,6,6,12,33,3,7,3,4,6,21,4
6,17,4,17,4,13,3,1,4,12,17,31,1,6,1,5,6,21,4
6,14,9,14,1,13,5,0,7,7,14,36,6,10,2,8,3,19,4
6,14,9,14,7,7,6,3,5,6,14,33,5,10,2,5,8,13,3
6,19,9,17,4,13,6,1,8,8,16,39,4,7,0,4,10,22,0
6,22,4,21,0,21,2,0,12,9,20,31,4,1,0,5,4,15,2
6,15,6,15,1,14,4,0,8,7,13,36,6,9,2,7,3,22,3
6,16,4,16,3,13,3,0,9,7,16,32,2,5,1,3,11,25,2
6,16,14,16,5,11,7,2,6,8,16,42,5,4,4,10,2,25,9
6,12,16,12,2,10,12,0,8,4,10,38,4,4,0,4,2,20,2
6,20,5,20,7,13,3,0,16,4,20,33,8,5,2,2,7,16,1
6,12,12,12,0,12,5,0,7,5,12,36,5,9,4,4,5,19,3
2,41,4,41,27,14,3,10,26,5,37,50,1,1,0,20,2,1,0
2,31,6,31,26,5,2,18,11,2,30,49,8,3,0,19,3,2,0
2,30,12,30,16,14,6,5,17,8,29,57,4,3,0,20,2,9,3
2,35,6,35,23,12,6,11,22,2,31,55,4,4,0,16,0,7,4
2,49,6,49,36,13,5,19,26,4,45,67,3,4,0,17,6,8,1
2,47.19512195,8.780487805,47.19512195,35.12195122,12.07317073,2.195121951,15.36585366,30.73170732,1.097560976,46.09756098,64.75609756,4.390243902,1.097560976,0,31.82926829,4.390243902,3.292682927,1.097560976
2,40,13,40,29,11,7,14,22,4,36,61,2,3,0,24,0,2,1
2,39,3,39,22,17,3,6,26,7,35,53,4,6,0,17,2,8,3
2,23,9,23,13,10,5,3,16,4,21,43,2,1,0,20,3,6,1
2,40,7,40,35,5,4,20,18,2,37,58,0,4,0,17,3,3,1
2,39,8,38,32,6,5,16,19,3,34,60,8,0,0,22,2,5,0
2,29,5,29,25,4,3,12,16,1,28,45,3,3,0,17,3,2,0
2,180,180,180,90,90,90,90,90,0,180,360,0,0,0,270,0,0,0
2,54,7,54,41,13,3,25,23,6,50,77,9,2,0,23,6,2,0
2,35,8,35,27,8,6,11,22,2,33,54,7,0,0,22,1,1,1
2,36,11,36,28,8,6,15,17,4,33,57,6,1,0,19,3,5,3
2,20,3,20,18,2,1,7,13,0,17,33,8,3,0,11,1,0,0
2,23,2,23,19,4,0,7,16,0,22,39,5,3,1,10,0,1,1
2,54,6,54,38,16,4,17,33,4,53,67,1,3,0,36,2,2,2
2,26,8,26,19,7,3,7,15,4,24,50,5,3,2,19,3,3,1
2,30,0,30,26.66666667,3.333333333,0,13.33333333,16.66666667,0,26.66666667,40,3.333333333,3.333333333,0,6.666666667,3.333333333,0,0
2,39,10,39,31,8,4,21,14,4,37,65,7,0,0,20,4,2,1
2,26.75675676,9.72972973,26.75675676,9.72972973,17.02702703,4.864864865,9.72972973,14.59459459,2.432432432,24.32432432,48.64864865,4.864864865,0,0,21.89189189,0,7.297297297,4.864864865
2,41,9,41,32,9,7,20,16,5,36,66,9,1,0,27,2,2,0
2,70.71428571,6.428571429,70.71428571,19.28571429,51.42857143,0,12.85714286,19.28571429,38.57142857,64.28571429,122.1428571,6.428571429,0,0,38.57142857,0,51.42857143,12.85714286
2,39,2,38,34,4,0,18,18,2,35,57,6,0,0,10,6,7,1
2,49,7,49,26,23,3,10,26,13,40,66,0,4,0,31,2,1,1
4,180,90,180,180,0,90,90,90,0,180,270,0,0,0,90,0,0,0
4,47.14285714,4.285714286,47.14285714,25.71428571,21.42857143,4.285714286,17.14285714,25.71428571,4.285714286,47.14285714,64.28571429,8.571428571,8.571428571,0,21.42857143,0,12.85714286,0
4,69,11,69,43,26,8,13,49,7,60,87,1,3,1,16,17,7,0
4,80.35714286,9.642857143,80.35714286,28.92857143,51.42857143,9.642857143,19.28571429,51.42857143,9.642857143,64.28571429,106.0714286,9.642857143,9.642857143,3.214285714,25.71428571,9.642857143,0,0
4,36,24,36,26,10,16,10,26,0,36,74,2,6,2,24,10,12,2
4,43.04347826,11.73913043,43.04347826,3.913043478,39.13043478,7.826086957,3.913043478,19.56521739,19.56521739,27.39130435,66.52173913,3.913043478,7.826086957,3.913043478,23.47826087,3.913043478,7.826086957,0
4,72,12,72,34,38,8,16,38,18,68,94,6,2,0,28,18,6,0
4,55,8,55,27,28,8,12,33,10,51,79,3,7,1,25,10,6,0
4,58,18,57,39,18,8,16,38,3,51,87,2,5,2,11,17,7,0
4,59,17,59,35,24,9,16,34,9,52,85,4,5,0,28,13,2,0
4,45,16.875,42.75,20.25,22.5,11.25,4.5,21.375,16.875,38.25,68.625,3.375,2.25,1.125,29.25,6.75,11.25,1.125
4,42,12,42,24,18,10,12,16,14,34,62,8,2,0,22,2,0,0
4,40.78125,14.0625,37.96875,18.28125,19.6875,7.03125,7.03125,22.5,8.4375,35.15625,64.6875,1.40625,4.21875,1.40625,11.25,9.84375,7.03125,0
6,13.96551724,9.310344828,13.96551724,3.103448276,10.86206897,9.310344828,0,9.310344828,4.655172414,13.96551724,31.03448276,7.75862069,13.96551724,1.551724138,12.4137931,7.75862069,13.96551724,0
6,10,9,10,1,9,9,1,5,4,10,27,5,6,2,5,4,21,3
6,11.25,3.75,11.25,1.25,10,3.75,1.25,3.75,6.25,11.25,31.25,2.5,8.75,3.75,5,1.25,22.5,5
6,31.97368421,2.368421053,31.97368421,4.736842105,27.23684211,1.184210526,1.184210526,15.39473684,15.39473684,31.97368421,47.36842105,4.736842105,2.368421053,2.368421053,5.921052632,10.65789474,23.68421053,7.105263158
6,36.48648649,4.864864865,36.48648649,2.432432432,34.05405405,3.648648649,1.216216216,17.02702703,18.24324324,36.48648649,60.81081081,1.216216216,6.081081081,2.432432432,2.432432432,14.59459459,45,12.16216216
6,20.13157895,8.289473684,20.13157895,3.552631579,16.57894737,4.736842105,1.184210526,7.105263158,11.84210526,20.13157895,53.28947368,4.736842105,10.65789474,4.736842105,8.289473684,7.105263158,35.52631579,7.105263158
6,26,3,26,3,23,1,0,12,14,26,48,3,7,5,3,9,34,9
6,27,2,27,3,24,1,0,11,16,27,47,2,7,3,4,9,31,10
6,34.34210526,7.105263158,34.34210526,7.105263158,27.23684211,5.921052632,2.368421053,20.13157895,11.84210526,34.34210526,62.76315789,4.736842105,5.921052632,3.552631579,8.289473684,13.02631579,42.63157895,8.289473684
6,31.89873418,10.25316456,31.89873418,4.556962025,27.34177215,6.835443038,0,14.81012658,17.08860759,31.89873418,53.5443038,2.278481013,4.556962025,2.278481013,5.696202532,6.835443038,29.62025316,5.696202532
6,21,6,21,3,18,6,0,9,12,21,72,9,18,9,9,6,42,21
6,18.20224719,3.033707865,17.19101124,2.02247191,15.16853933,2.02247191,0,8.08988764,9.101123596,16.17977528,32.35955056,3.033707865,3.033707865,1.011235955,2.02247191,3.033707865,25.28089888,8.08988764
6,16.46341463,4.390243902,16.46341463,4.390243902,12.07317073,4.390243902,1.097560976,10.97560976,4.390243902,16.46341463,34.02439024,2.195121951,8.780487805,3.292682927,3.292682927,7.682926829,18.65853659,4.390243902
6,8.571428571,2.142857143,8.571428571,1.071428571,7.5,1.071428571,0,3.214285714,5.357142857,8.571428571,27.85714286,2.142857143,10.71428571,3.214285714,2.142857143,2.142857143,17.14285714,5.357142857
6,40,3,39,2,37,1,0,11,28,38,57,2,4,2,6,9,43,11
6,15.6,6,15.6,2.4,13.2,4.8,0,4.8,10.8,15.6,32.4,1.2,3.6,1.2,2.4,4.8,24,12
6,19,11,19,8,11,8,2,8,9,18,49,3,9,5,6,7,29,10
6,29.11764706,10.58823529,29.11764706,11.91176471,17.20588235,6.617647059,0,19.85294118,9.264705882,29.11764706,56.91176471,2.647058824,5.294117647,2.647058824,10.58823529,10.58823529,31.76470588,10.58823529
6,21.23595506,4.04494382,21.23595506,3.033707865,18.20224719,4.04494382,1.011235955,12.13483146,8.08988764,21.23595506,39.43820225,7.078651685,5.056179775,2.02247191,4.04494382,5.056179775,26.29213483,7.078651685
6,28,5,28,5,23,1,0,15,13,27,60,8,14,7,5,11,38,9
6,12.11538462,5.192307692,12.11538462,5.192307692,6.923076923,3.461538462,0,8.653846154,3.461538462,12.11538462,31.15384615,3.461538462,10.38461538,5.192307692,1.730769231,5.192307692,13.84615385,6.923076923
6,36,6,36,2,34,6,0,12,24,34,66,8,10,4,10,10,56,14
6,23,6,22,5,17,5,0,14,8,22,45,5,11,3,4,11,24,9
6,43,4,43,6,37,2,1,18,24,42,62,3,4,0,6,19,46,11
6,26,4,25,8,17,1,2,12,11,24,55,10,6,3,5,11,32,15
6,28.42105263,2.368421053,28.42105263,7.105263158,21.31578947,1.184210526,3.552631579,9.473684211,15.39473684,28.42105263,45,2.368421053,5.921052632,1.184210526,5.921052632,7.105263158,27.23684211,8.289473684
6,29.53125,5.625,29.53125,11.25,18.28125,1.40625,4.21875,12.65625,12.65625,29.53125,46.40625,1.40625,7.03125,0,8.4375,12.65625,19.6875,4.21875
6,9.642857143,0,9.642857143,0,9.642857143,0,0,3.214285714,6.428571429,9.642857143,16.07142857,0,3.214285714,0,0,6.428571429,12.85714286,0
6,11.91176471,10.58823529,11.91176471,1.323529412,10.58823529,6.617647059,0,2.647058824,9.264705882,11.91176471,47.64705882,9.264705882,10.58823529,5.294117647,2.647058824,5.294117647,33.08823529,11.91176471
6,32.625,4.5,32.625,4.5,28.125,4.5,1.125,9,22.5,32.625,55.125,4.5,5.625,3.375,5.625,9,39.375,12.375
6,28,8,28,6,22,7,2,10,16,27,49,2,5,3,7,10,34,9
6,19,3,19,4,15,2,0,9,10,19,45,2,12,7,6,11,27,8
6,31,5,31,5,26,4,0,15,16,31,49,6,3,2,2,11,33,5
6,30,3.75,30,7.5,22.5,3.75,3.75,16.25,10,28.75,60,2.5,11.25,7.5,10,7.5,21.25,7.5
6,40,6.25,40,1.25,38.75,5,0,15,25,38.75,66.25,2.5,5,2.5,3.75,11.25,52.5,15
6,28.19277108,3.253012048,28.19277108,8.674698795,19.51807229,1.084337349,0,15.18072289,13.01204819,26.02409639,46.62650602,0,6.506024096,3.253012048,1.084337349,15.18072289,30.36144578,6.506024096
1,17,7,6,4,2,3,3,3,0,4,32,0,0,0,19,0,0,0
1,19,9,6,3,3,3,2,4,0,2,35,0,1,0,19,0,0,0
1,12,9,8,6,2,7,3,4,1,5,33,0,1,0,16,0,0,0
1,17,4,10,6,4,3,5,4,1,5,26,0,0,0,16,0,0,0
1,16,8,3,3,0,1,2,1,0,1,33,0,0,0,18,0,0,0
1,11,6,6,5,1,2,4,2,0,2,21,1,0,0,13,0,0,0
1,10,15,6,2,4,8,2,2,2,1,32,0,0,0,23,0,0,0
1,20,8,6,5,1,3,4,1,1,4,31,0,0,0,21,0,0,0
1,15,8,9,5,4,5,3,5,1,3,25,1,1,0,17,0,0,0
1,25,10,10,2,8,5,2,7,1,2,40,0,0,0,31,0,0,0
1,18,9,6,3,3,4,1,5,0,2,32,0,0,0,23,0,0,0
1,18,10,5,3,2,3,1,4,0,1,40,0,0,0,21,0,0,0
1,24,11,14,10,4,3,9,3,2,4,40,0,0,0,21,0,0,0
1,14,3,5,4,1,2,3,2,0,4,21,0,0,0,10,0,0,0
1,21,9,10,7,3,4,5,5,0,5,38,0,0,0,23,0,0,0
1,18,9,6,3,3,6,3,2,1,2,34,0,0,0,21,0,0,0
1,17,12,9,4,5,5,2,3,4,3,43,0,0,0,22,0,0,0
1,13,11,7,4,3,6,4,1,2,4,31,1,0,0,18,0,0,0
1,13,14,8,4,4,8,4,2,2,4,30,0,0,0,21,0,0,0
1,15,1,4,4,0,0,4,0,0,3,18,0,0,0,8,0,0,0
1,10,11,4,1,3,6,1,0,3,0,29,0,0,0,19,0,0,0
1,16,6,6,5,1,3,2,4,0,2,31,1,0,0,17,0,0,0
1,19,8,7,3,4,4,2,3,2,3,29,0,0,0,22,0,0,0
1,14,7,8,5,3,3,5,3,0,5,26,0,1,0,16,0,0,0
1,20,5,11,7,4,2,4,6,1,2,26,0,0,0,17,0,0,0
1,16,10,6,2,4,5,2,2,2,2,31,0,0,0,22,0,0,0
1,15,15,8,3,5,11,3,3,2,3,44,0,0,0,24,0,0,0
1,12,8,4,1,3,3,1,1,2,1,22,0,0,0,16,0,0,0
1,14,7,5,4,1,4,3,2,0,3,30,0,0,0,16,0,0,0
1,19,17,10,5,5,10,3,6,1,3,49,0,0,0,28,0,0,0
1,19,15,8,8,0,7,5,3,0,7,45,0,0,0,28,0,0,0
1,14,13,6,3,3,6,2,4,0,2,35,0,0,0,23,0,0,0
1,16,17,4,2,2,5,2,0,2,2,39,0,0,0,25,0,0,0
1,14,7,5,2,3,4,1,3,1,2,26,0,0,0,17,0,0,0
1,17,11,6,4,2,7,2,3,1,2,33,0,0,0,20,0,0,0
1,17,11,3,0,3,2,0,1,2,0,33,0,0,0,23,0,0,0
1,5,14,2,0,2,6,0,2,0,0,27,0,0,0,17,0,0,0
1,13,10,4,1,3,4,1,2,1,1,32,0,0,0,17,0,0,0
4,11.68831169,12.85714286,9.350649351,0,9.350649351,5.844155844,0,2.337662338,7.012987013,9.350649351,39.74025974,7.012987013,7.012987013,0,11.68831169,2.337662338,17.53246753,1.168831169
4,24.54545455,14.31818182,21.47727273,8.181818182,13.29545455,5.113636364,4.090909091,7.159090909,10.22727273,21.47727273,52.15909091,7.159090909,3.068181818,0,8.181818182,10.22727273,26.59090909,4.090909091
4,25,25,25,0,25,15,0,0,25,25,70,10,30,5,20,10,20,0
4,18,19,16,6,10,10,0,9,7,16,49,3,5,1,9,4,18,1
4,17.30769231,12.69230769,16.15384615,5.769230769,10.38461538,6.923076923,5.769230769,5.769230769,4.615384615,16.15384615,43.84615385,2.307692308,5.769230769,0,17.30769231,5.769230769,11.53846154,1.153846154
4,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
4,35,19,28,5,23,6,0,19,9,28,75,5,3,0,11,13,32,2
4,15,14,12,2,10,5,0,5,7,11,50,7,6,0,5,2,23,4
4,26,11,22,7,15,5,0,15,7,21,50,4,4,2,7,4,19,0
4,0,45,0,0,0,0,0,0,0,0,315,45,90,0,45,0,90,0
4,12.69230769,6.923076923,12.69230769,2.307692308,10.38461538,5.769230769,1.153846154,4.615384615,6.923076923,11.53846154,38.07692308,8.076923077,12.69230769,1.153846154,6.923076923,1.153846154,13.84615385,0
4,45,31.5,31.5,4.5,27,9,4.5,9,18,27,81,0,0,0,13.5,0,63,4.5
4,14,6,14,10,4,2,2,10,2,12,30,4,6,2,0,12,10,0
4,24,27,23,5,18,7,1,14,8,21,66,4,5,2,21,8,29,5
4,22,13,22,7,15,8,3,13,6,20,48,0,6,1,9,11,19,1
4,31.76470588,5.294117647,26.47058824,10.58823529,15.88235294,5.294117647,10.58823529,5.294117647,10.58823529,26.47058824,58.23529412,5.294117647,10.58823529,0,0,10.58823529,21.17647059,0
4,20.76923077,0,20.76923077,0,20.76923077,0,0,20.76923077,0,20.76923077,34.61538462,6.923076923,0,0,6.923076923,6.923076923,13.84615385,0
